受注番号,明細番号,受注日,顧客コード,顧客名,顧客所在地,拠点,部署,営業担当者,品名,品名カテゴリ,数量,定価,値引率,販売単価,販売金額,原価単価,原価,粗利
SO20220215-C0089,1,2022-02-15,C0089,K3株式会社,神奈川県,東京本社,ソリューション営業部,松本,会計ソフト,ソフトウェア,11,180000,0.1459,153730,1691030,81000,891000,800030
SO20220215-C0093,1,2022-02-15,C0093,O3株式会社,神奈川県,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,44,50000,0.2978,35110,1544840,27500,1210000,334840
SO20220215-C0093,2,2022-02-15,C0093,O3株式会社,神奈川県,東京本社,営業1部,高橋,セキュリティソフト,ソフトウェア,77,8000,0.35,5200,400400,4000,308000,92400
SO20220215-C0094,1,2022-02-15,C0094,P3株式会社,東京都,東京本社,営業1部,田中,オフィススイート,ソフトウェア,31,50000,0.1836,40820,1265420,27500,852500,412920
SO20220215-C0094,2,2022-02-15,C0094,P3株式会社,東京都,東京本社,営業1部,田中,セキュリティソフト,ソフトウェア,114,8000,0.1636,6690,762660,4000,456000,306660
SO20220215-C0096,1,2022-02-15,C0096,R3株式会社,千葉県,東京本社,営業2部,渡辺,ノートPC_高性能モデル,PC,12,300000,0.0803,275900,3310800,240000,2880000,430800
SO20220215-C0096,2,2022-02-15,C0096,R3株式会社,千葉県,東京本社,営業2部,渡辺,セキュリティソフト,ソフトウェア,100,8000,0.1862,6510,651000,4000,400000,251000
SO20220215-C0098,1,2022-02-15,C0098,T3株式会社,群馬県,東京本社,営業2部,中村,業務管理ソフト,ソフトウェア,3,250000,0.1148,221310,663930,100000,300000,363930
SO20220215-C0111,1,2022-02-15,C0111,G4株式会社,埼玉県,東京本社,営業2部,渡辺,オフィススイート,ソフトウェア,11,50000,0.0936,45320,498520,27500,302500,196020
SO20220215-C0121,1,2022-02-15,C0121,Q4株式会社,神奈川県,東京本社,営業1部,佐藤,オフィススイート,ソフトウェア,66,50000,0.2018,39910,2634060,27500,1815000,819060
SO20220215-C0124,1,2022-02-15,C0124,T4株式会社,東京都,東京本社,営業1部,田中,セキュリティソフト,ソフトウェア,116,8000,0.345,5240,607840,4000,464000,143840
SO20220215-C0124,2,2022-02-15,C0124,T4株式会社,東京都,東京本社,営業1部,田中,オフィススイート,ソフトウェア,83,50000,0.35,32500,2697500,27500,2282500,415000
SO20220215-C0124,3,2022-02-15,C0124,T4株式会社,東京都,東京本社,営業1部,田中,ノートPC_標準モデル,PC,47,150000,0.1088,133680,6282960,126000,5922000,360960
SO20220215-C0132,1,2022-02-15,C0132,B5株式会社,東京都,東京本社,ソリューション営業部,山田,セキュリティソフト,ソフトウェア,56,8000,0.35,5200,291200,4000,224000,67200
SO20220215-C0132,2,2022-02-15,C0132,B5株式会社,東京都,東京本社,ソリューション営業部,山田,オフィススイート,ソフトウェア,45,50000,0.35,32500,1462500,27500,1237500,225000
SO20220215-C0134,1,2022-02-15,C0134,D5株式会社,群馬県,東京本社,ソリューション営業部,松本,CADソフト,ソフトウェア,3,400000,0.1425,343000,1029000,168000,504000,525000
SO20220215-C0134,2,2022-02-15,C0134,D5株式会社,群馬県,東京本社,ソリューション営業部,松本,業務管理ソフト,ソフトウェア,1,250000,0.1254,218640,218640,100000,100000,118640
SO20220215-C0134,3,2022-02-15,C0134,D5株式会社,群馬県,東京本社,ソリューション営業部,松本,オフィススイート,ソフトウェア,55,50000,0.1482,42590,2342450,27500,1512500,829950
SO20220215-C0135,1,2022-02-15,C0135,E5株式会社,埼玉県,東京本社,ソリューション営業部,井上,オフィススイート,ソフトウェア,132,50000,0.35,32500,4290000,27500,3630000,660000
SO20220215-C0167,1,2022-02-15,C0167,K6株式会社,東京都,東京本社,営業1部,鈴木,CADソフト,ソフトウェア,11,400000,0.3429,262860,2891460,168000,1848000,1043460
SO20220215-C0179,1,2022-02-15,C0179,W6株式会社,東京都,東京本社,ソリューション営業部,松本,ノートPC_軽量モデル,PC,6,200000,0.0414,191720,1150320,164000,984000,166320
SO20220216-C0009,1,2022-02-16,C0009,I株式会社,東京都,東京本社,営業2部,小林,会計ソフト,ソフトウェア,6,180000,0.1861,146500,879000,81000,486000,393000
SO20220216-C0009,2,2022-02-16,C0009,I株式会社,東京都,東京本社,営業2部,小林,ワークステーション,PC,3,500000,0.0688,465600,1396800,390000,1170000,226800
SO20220216-C0011,1,2022-02-16,C0011,K株式会社,東京都,東京本社,ソリューション営業部,吉田,会計ソフト,ソフトウェア,2,180000,0.1929,145280,290560,81000,162000,128560
SO20220216-C0011,2,2022-02-16,C0011,K株式会社,東京都,東京本社,ソリューション営業部,吉田,オフィススイート,ソフトウェア,46,50000,0.216,39200,1803200,27500,1265000,538200
SO20220216-C0011,3,2022-02-16,C0011,K株式会社,東京都,東京本社,ソリューション営業部,吉田,セキュリティソフト,ソフトウェア,60,8000,0.1891,6490,389400,4000,240000,149400
SO20220216-C0021,1,2022-02-16,C0021,U株式会社,神奈川県,東京本社,営業2部,渡辺,ワークステーション,PC,5,500000,0.0746,462710,2313550,390000,1950000,363550
SO20220216-C0021,2,2022-02-16,C0021,U株式会社,神奈川県,東京本社,営業2部,渡辺,ノートPC_高性能モデル,PC,9,300000,0.0646,280610,2525490,240000,2160000,365490
SO20220216-C0021,3,2022-02-16,C0021,U株式会社,神奈川県,東京本社,営業2部,渡辺,セキュリティソフト,ソフトウェア,53,8000,0.1294,6970,369410,4000,212000,157410
SO20220216-C0025,1,2022-02-16,C0025,Y株式会社,埼玉県,東京本社,営業2部,加藤,CADソフト,ソフトウェア,1,400000,0.0826,366960,366960,168000,168000,198960
SO20220216-C0025,2,2022-02-16,C0025,Y株式会社,埼玉県,東京本社,営業2部,加藤,会計ソフト,ソフトウェア,8,180000,0.0882,164120,1312960,81000,648000,664960
SO20220216-C0031,1,2022-02-16,C0031,E1株式会社,東京都,東京本社,営業1部,佐藤,CADソフト,ソフトウェア,14,400000,0.2326,306980,4297720,168000,2352000,1945720
SO20220216-C0034,1,2022-02-16,C0034,H1株式会社,神奈川県,東京本社,営業1部,田中,CADソフト,ソフトウェア,8,400000,0.1951,321970,2575760,168000,1344000,1231760
SO20220216-C0034,2,2022-02-16,C0034,H1株式会社,神奈川県,東京本社,営業1部,田中,オフィススイート,ソフトウェア,10,50000,0.2158,39210,392100,27500,275000,117100
SO20220216-C0039,1,2022-02-16,C0039,M1株式会社,東京都,東京本社,営業2部,小林,業務管理ソフト,ソフトウェア,10,250000,0.13,217510,2175100,100000,1000000,1175100
SO20220216-C0039,2,2022-02-16,C0039,M1株式会社,東京都,東京本社,営業2部,小林,会計ソフト,ソフトウェア,17,180000,0.1187,158640,2696880,81000,1377000,1319880
SO20220216-C0045,1,2022-02-16,C0045,S1株式会社,東京都,東京本社,ソリューション営業部,井上,会計ソフト,ソフトウェア,9,180000,0.1573,151690,1365210,81000,729000,636210
SO20220216-C0045,2,2022-02-16,C0045,S1株式会社,東京都,東京本社,ソリューション営業部,井上,オフィススイート,ソフトウェア,42,50000,0.1436,42820,1798440,27500,1155000,643440
SO20220216-C0050,1,2022-02-16,C0050,X1株式会社,神奈川県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,91,50000,0.2305,38470,3500770,27500,2502500,998270
SO20220216-C0050,2,2022-02-16,C0050,X1株式会社,神奈川県,東京本社,営業1部,伊藤,会計ソフト,ソフトウェア,9,180000,0.2329,138070,1242630,81000,729000,513630
SO20220216-C0060,1,2022-02-16,C0060,H2株式会社,東京都,東京本社,ソリューション営業部,井上,業務管理ソフト,ソフトウェア,5,250000,0.3287,167820,839100,100000,500000,339100
SO20220216-C0060,2,2022-02-16,C0060,H2株式会社,東京都,東京本社,ソリューション営業部,井上,セキュリティソフト,ソフトウェア,61,8000,0.3424,5260,320860,4000,244000,76860
SO20220216-C0060,3,2022-02-16,C0060,H2株式会社,東京都,東京本社,ソリューション営業部,井上,会計ソフト,ソフトウェア,13,180000,0.3207,122270,1589510,81000,1053000,536510
SO20220216-C0061,1,2022-02-16,C0061,I2株式会社,東京都,東京本社,営業1部,佐藤,会計ソフト,ソフトウェア,30,180000,0.1941,145060,4351800,81000,2430000,1921800
SO20220216-C0065,1,2022-02-16,C0065,M2株式会社,千葉県,東京本社,営業1部,伊藤,セキュリティソフト,ソフトウェア,121,8000,0.2979,5620,680020,4000,484000,196020
SO20220216-C0065,2,2022-02-16,C0065,M2株式会社,千葉県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,600,50000,0.2923,35380,21228000,27500,16500000,4728000
SO20220216-C0065,3,2022-02-16,C0065,M2株式会社,千葉県,東京本社,営業1部,伊藤,デスクトップPC_標準モデル,PC,9,120000,0.0809,110300,992700,102000,918000,74700
SO20220216-C0072,1,2022-02-16,C0072,T2株式会社,埼玉県,東京本社,ソリューション営業部,山田,業務管理ソフト,ソフトウェア,4,250000,0.1532,211700,846800,100000,400000,446800
SO20220216-C0092,1,2022-02-16,C0092,N3株式会社,東京都,東京本社,営業1部,鈴木,オフィススイート,ソフトウェア,14,50000,0.0675,46630,652820,27500,385000,267820
SO20220216-C0094,1,2022-02-16,C0094,P3株式会社,東京都,東京本社,営業1部,田中,オフィススイート,ソフトウェア,16,50000,0.1428,42860,685760,27500,440000,245760
SO20220216-C0095,1,2022-02-16,C0095,Q3株式会社,神奈川県,東京本社,営業1部,伊藤,ワークステーション,PC,10,500000,0.0689,465560,4655600,390000,3900000,755600
SO20220216-C0095,2,2022-02-16,C0095,Q3株式会社,神奈川県,東京本社,営業1部,伊藤,デスクトップPC_標準モデル,PC,2,120000,0.025,117000,234000,102000,204000,30000
SO20220216-C0096,1,2022-02-16,C0096,R3株式会社,千葉県,東京本社,営業2部,渡辺,オフィススイート,ソフトウェア,28,50000,0.1868,40660,1138480,27500,770000,368480
SO20220216-C0101,1,2022-02-16,C0101,W3株式会社,神奈川県,東京本社,ソリューション営業部,吉田,業務管理ソフト,ソフトウェア,5,250000,0.175,206240,1031200,100000,500000,531200
SO20220216-C0101,2,2022-02-16,C0101,W3株式会社,神奈川県,東京本社,ソリューション営業部,吉田,セキュリティソフト,ソフトウェア,49,8000,0.1457,6830,334670,4000,196000,138670
SO20220216-C0106,1,2022-02-16,C0106,B4株式会社,栃木県,東京本社,営業1部,佐藤,CADソフト,ソフトウェア,15,400000,0.2901,283960,4259400,168000,2520000,1739400
SO20220216-C0125,1,2022-02-16,C0125,U4株式会社,埼玉県,東京本社,営業1部,伊藤,CADソフト,ソフトウェア,4,400000,0.1291,348350,1393400,168000,672000,721400
SO20220216-C0125,2,2022-02-16,C0125,U4株式会社,埼玉県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,26,50000,0.098,45100,1172600,27500,715000,457600
SO20220216-C0125,3,2022-02-16,C0125,U4株式会社,埼玉県,東京本社,営業1部,伊藤,ワークステーション,PC,3,500000,0.0529,473570,1420710,390000,1170000,250710
SO20220216-C0128,1,2022-02-16,C0128,X4株式会社,千葉県,東京本社,営業2部,中村,業務管理ソフト,ソフトウェア,7,250000,0.1584,210410,1472870,100000,700000,772870
SO20220216-C0128,2,2022-02-16,C0128,X4株式会社,千葉県,東京本社,営業2部,中村,ワークステーション,PC,7,500000,0.0549,472560,3307920,390000,2730000,577920
SO20220216-C0128,3,2022-02-16,C0128,X4株式会社,千葉県,東京本社,営業2部,中村,CADソフト,ソフトウェア,3,400000,0.1554,337840,1013520,168000,504000,509520
SO20220216-C0134,1,2022-02-16,C0134,D5株式会社,群馬県,東京本社,ソリューション営業部,松本,セキュリティソフト,ソフトウェア,84,8000,0.1111,7110,597240,4000,336000,261240
SO20220216-C0134,2,2022-02-16,C0134,D5株式会社,群馬県,東京本社,ソリューション営業部,松本,業務管理ソフト,ソフトウェア,10,250000,0.1183,220440,2204400,100000,1000000,1204400
SO20220216-C0156,1,2022-02-16,C0156,Z5株式会社,千葉県,東京本社,営業2部,渡辺,CADソフト,ソフトウェア,9,400000,0.2978,280890,2528010,168000,1512000,1016010
SO20220216-C0168,1,2022-02-16,C0168,L6株式会社,栃木県,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,16,50000,0.1619,41900,670400,27500,440000,230400
SO20220216-C0179,1,2022-02-16,C0179,W6株式会社,東京都,東京本社,ソリューション営業部,松本,セキュリティソフト,ソフトウェア,31,8000,0.0678,7460,231260,4000,124000,107260
SO20220216-C0179,2,2022-02-16,C0179,W6株式会社,東京都,東京本社,ソリューション営業部,松本,デスクトップPC_標準モデル,PC,13,120000,0.0365,115620,1503060,102000,1326000,177060
SO20220216-C0179,3,2022-02-16,C0179,W6株式会社,東京都,東京本社,ソリューション営業部,松本,オフィススイート,ソフトウェア,7,50000,0.0561,47190,330330,27500,192500,137830
SO20220216-C0180,1,2022-02-16,C0180,X6株式会社,千葉県,東京本社,ソリューション営業部,井上,会計ソフト,ソフトウェア,11,180000,0.3384,119090,1309990,81000,891000,418990
SO20220216-C0180,2,2022-02-16,C0180,X6株式会社,千葉県,東京本社,ソリューション営業部,井上,業務管理ソフト,ソフトウェア,5,250000,0.3282,167950,839750,100000,500000,339750
SO20220216-C0186,1,2022-02-16,C0186,D7株式会社,東京都,東京本社,営業2部,渡辺,ノートPC_軽量モデル,PC,11,200000,0.099,180190,1982090,164000,1804000,178090
SO20220216-C0186,2,2022-02-16,C0186,D7株式会社,東京都,東京本社,営業2部,渡辺,オフィススイート,ソフトウェア,61,50000,0.2491,37550,2290550,27500,1677500,613050
SO20220216-C0186,3,2022-02-16,C0186,D7株式会社,東京都,東京本社,営業2部,渡辺,CADソフト,ソフトウェア,4,400000,0.2627,294930,1179720,168000,672000,507720
SO20220216-C0187,1,2022-02-16,C0187,E7株式会社,神奈川県,東京本社,営業2部,山本,セキュリティソフト,ソフトウェア,65,8000,0.1798,6560,426400,4000,260000,166400
SO20220216-C0187,2,2022-02-16,C0187,E7株式会社,神奈川県,東京本社,営業2部,山本,オフィススイート,ソフトウェア,22,50000,0.1841,40800,897600,27500,605000,292600
SO20220216-C0194,1,2022-02-16,C0194,L7株式会社,茨城県,東京本社,ソリューション営業部,松本,オフィススイート,ソフトウェア,59,50000,0.2577,37120,2190080,27500,1622500,567580
SO20220216-C0194,2,2022-02-16,C0194,L7株式会社,茨城県,東京本社,ソリューション営業部,松本,セキュリティソフト,ソフトウェア,148,8000,0.2619,5910,874680,4000,592000,282680
SO20220216-C0198,1,2022-02-16,C0198,P7株式会社,神奈川県,東京本社,営業1部,高橋,ノートPC_標準モデル,PC,19,150000,0.0895,136570,2594830,126000,2394000,200830
SO20220216-C0198,2,2022-02-16,C0198,P7株式会社,神奈川県,東京本社,営業1部,高橋,CADソフト,ソフトウェア,7,400000,0.181,327620,2293340,168000,1176000,1117340
SO20220216-C0200,1,2022-02-16,C0200,R7株式会社,神奈川県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,23,50000,0.1229,43850,1008550,27500,632500,376050
SO20220216-C0200,2,2022-02-16,C0200,R7株式会社,神奈川県,東京本社,営業1部,伊藤,セキュリティソフト,ソフトウェア,37,8000,0.1393,6890,254930,4000,148000,106930
SO20220217-C0009,1,2022-02-17,C0009,I株式会社,東京都,東京本社,営業2部,小林,業務管理ソフト,ソフトウェア,9,250000,0.1428,214300,1928700,100000,900000,1028700
SO20220217-C0023,1,2022-02-17,C0023,W株式会社,茨城県,東京本社,営業2部,中村,セキュリティソフト,ソフトウェア,34,8000,0.1856,6520,221680,4000,136000,85680
SO20220217-C0023,2,2022-02-17,C0023,W株式会社,茨城県,東京本社,営業2部,中村,オフィススイート,ソフトウェア,13,50000,0.1605,41970,545610,27500,357500,188110
SO20220217-C0023,3,2022-02-17,C0023,W株式会社,茨城県,東京本社,営業2部,中村,ノートPC_高性能モデル,PC,2,300000,0.0787,276390,552780,240000,480000,72780
SO20220217-C0029,1,2022-02-17,C0029,C1株式会社,埼玉県,東京本社,ソリューション営業部,松本,業務管理ソフト,ソフトウェア,3,250000,0.2672,183200,549600,100000,300000,249600
